Item Identifier,Item Weight,Fat Level,Item Visibility,Item Type,Item Price,Store Identifier,Store Established,Store Type,Item Sales
DRF51,15.75,Low Fat,0.166174549,Dairy,0.58,OUT045,2002,Supermarket Type1,107
DRF51,15.75,Low Fat,0.165838224,Dairy,0.57,OUT046,1997,Supermarket Type1,61
DRF60,10.8,Low Fat,0.052363244,Soft Drinks,3.65,OUT017,2007,Supermarket Type1,602
DRF60,10.8,Low Fat,0,Soft Drinks,3.67,OUT018,2009,Supermarket Type2,525
DRF60,10.8,low fat,0.052174319,Soft Drinks,3.71,OUT045,2002,Supermarket Type1,492
DRF60,10.8,Low Fat,0.052149675,Soft Drinks,3.7,OUT049,1999,Supermarket Type1,438
DRG01,14.8,Low Fat,0.044840933,Soft Drinks,1.21,OUT013,1987,Supermarket Type1,104
DRG01,,Low Fat,0.078576075,Soft Drinks,1.21,OUT019,1985,Grocery Store,29
DRG01,,Low Fat,0.044660955,Soft Drinks,1.16,OUT027,1985,Supermarket Type3,302
DRG01,14.8,Low Fat,0.044869794,Soft Drinks,1.18,OUT035,2004,Supermarket Type1,174
DRG01,14.8,Low Fat,0.04487828,Soft Drinks,1.17,OUT046,1997,Supermarket Type1,87
DRG03,14.5,Low Fat,0.103752817,Dairy,2.4,OUT010,1998,Grocery Store,31
DRG03,14.5,Low Fat,0.061934991,Dairy,2.38,OUT013,1987,Supermarket Type1,170
DRG03,14.5,Low Fat,0.062239081,Dairy,2.38,OUT018,2009,Supermarket Type2,170
DRG03,,Low Fat,0.061686402,Dairy,2.38,OUT027,1985,Supermarket Type3,523
DRG03,14.5,Low Fat,0.061986574,Dairy,2.36,OUT046,1997,Supermarket Type1,493
DRG11,6.385,Low Fat,0.14032811,Hard Drinks,1.69,OUT010,1998,Grocery Store,14
DRG11,6.385,Low Fat,0.083768522,Hard Drinks,1.7,OUT013,1987,Supermarket Type1,365
DRG11,6.385,Low Fat,0.084179812,Hard Drinks,1.68,OUT018,2009,Supermarket Type2,220
DRG11,6.385,Low Fat,0.084008316,Hard Drinks,1.67,OUT045,2002,Supermarket Type1,134
DRG11,6.385,Low Fat,0,Hard Drinks,1.68,OUT046,1997,Supermarket Type1,119
DRG13,17.25,Low Fat,0.037155206,Soft Drinks,2.57,OUT013,1987,Supermarket Type1,420
DRG13,17.25,Low Fat,0.037396492,Soft Drinks,2.56,OUT017,2007,Supermarket Type1,201
DRG13,17.25,Low Fat,0.037337632,Soft Drinks,2.53,OUT018,2009,Supermarket Type2,365
DRG13,,Low Fat,0.037006076,Soft Drinks,2.54,OUT027,1985,Supermarket Type3,455
DRG13,17.25,Low Fat,0.03717912,Soft Drinks,2.51,OUT035,2004,Supermarket Type1,656
DRG15,6.13,Low Fat,0,Dairy,0.93,OUT013,1987,Supermarket Type1,111
DRG15,6.13,Low Fat,0.077169953,Dairy,0.98,OUT017,2007,Supermarket Type1,123
DRG15,6.13,Low Fat,0.076721393,Dairy,0.92,OUT035,2004,Supermarket Type1,203
DRG15,6.13,Low Fat,0.076891526,Dairy,0.95,OUT045,2002,Supermarket Type1,80
DRG15,6.13,Low Fat,0.076735903,Dairy,0.97,OUT046,1997,Supermarket Type1,123
DRG15,6.13,Low Fat,0.076855207,Dairy,0.92,OUT049,1999,Supermarket Type1,147
DRG23,8.88,Low Fat,0.086708987,Hard Drinks,2.34,OUT013,1987,Supermarket Type1,88
DRG23,8.88,Low Fat,0,Hard Drinks,2.38,OUT018,2009,Supermarket Type2,290
DRG23,,Low Fat,0.086360962,Hard Drinks,2.33,OUT027,1985,Supermarket Type3,276
DRG23,8.88,Low Fat,0.086764795,Hard Drinks,2.37,OUT035,2004,Supermarket Type1,207
DRG23,8.88,Low Fat,0.086957199,Hard Drinks,2.35,OUT045,2002,Supermarket Type1,157
DRG23,8.88,Low Fat,0.086781204,Hard Drinks,2.35,OUT046,1997,Supermarket Type1,207
DRG23,8.88,Low Fat,0.086916126,Hard Drinks,2.37,OUT049,1999,Supermarket Type1,138
DRG25,10.5,Low Fat,0.019033838,Soft Drinks,2.86,OUT013,1987,Supermarket Type1,729
DRG25,10.5,Low Fat,0.019046089,Soft Drinks,2.91,OUT035,2004,Supermarket Type1,237
DRG27,8.895,Low Fat,0,Dairy,0.65,OUT018,2009,Supermarket Type2,57
DRG27,,Low Fat,0.184035253,Dairy,0.66,OUT019,1985,Grocery Store,5
DRG27,8.895,Low Fat,0.105323859,Dairy,0.61,OUT045,2002,Supermarket Type1,61
DRG27,8.895,Low Fat,0.105110692,Dairy,0.64,OUT046,1997,Supermarket Type1,69
DRG27,8.895,Low Fat,0.105274111,Dairy,0.62,OUT049,1999,Supermarket Type1,69
DRG36,14.15,Low Fat,0.095298849,Soft Drinks,2.65,OUT013,1987,Supermarket Type1,493
DRG36,,LF,0.094916347,Soft Drinks,2.66,OUT027,1985,Supermarket Type3,535
DRG36,14.15,LF,0.095360186,Soft Drinks,2.66,OUT035,2004,Supermarket Type1,408
DRG36,14.15,low fat,0.09557165,Soft Drinks,2.64,OUT045,2002,Supermarket Type1,515
DRG36,14.15,Low Fat,0.095378221,Soft Drinks,2.63,OUT046,1997,Supermarket Type1,300
DRG37,16.2,Low Fat,0.019362306,Soft Drinks,2.39,OUT013,1987,Supermarket Type1,182
DRG37,16.2,Low Fat,0.019457372,Soft Drinks,2.38,OUT018,2009,Supermarket Type2,132
DRG37,,LF,0.033929133,Soft Drinks,2.38,OUT019,1985,Grocery Store,36
DRG37,16.2,Low Fat,0.019374768,Soft Drinks,2.41,OUT035,2004,Supermarket Type1,215
DRG37,16.2,Low Fat,0.019417732,Soft Drinks,2.37,OUT045,2002,Supermarket Type1,149
DRG37,16.2,Low Fat,0.019378432,Soft Drinks,2.42,OUT046,1997,Supermarket Type1,117
DRG37,16.2,Low Fat,0.01940856,Soft Drinks,2.42,OUT049,1999,Supermarket Type1,396
DRG39,14.15,Low Fat,0.042352822,Dairy,0.8,OUT018,2009,Supermarket Type2,127
DRG39,14.15,Low Fat,0.042180995,Dairy,0.81,OUT046,1997,Supermarket Type1,58
DRG39,14.15,Low Fat,0.042246575,Dairy,0.84,OUT049,1999,Supermarket Type1,111
DRG48,5.78,Low Fat,0.014614357,Soft Drinks,2.27,OUT018,2009,Supermarket Type2,244
DRG48,,Low Fat,0.014484582,Soft Drinks,2.22,OUT027,1985,Supermarket Type3,320
DRG48,5.78,Low Fat,0.014584584,Soft Drinks,2.26,OUT045,2002,Supermarket Type1,229
DRG48,5.78,Low Fat,0.014555066,Soft Drinks,2.24,OUT046,1997,Supermarket Type1,320
DRG48,5.78,Low Fat,0.014577695,Soft Drinks,2.27,OUT049,1999,Supermarket Type1,199
DRG49,7.81,Low Fat,0.112906337,Soft Drinks,3.76,OUT010,1998,Grocery Store,64
DRG49,7.81,Low Fat,0.067836851,Soft Drinks,3.8,OUT017,2007,Supermarket Type1,638
DRG49,7.81,Low Fat,0.067730081,Soft Drinks,3.74,OUT018,2009,Supermarket Type2,261
DRG49,,Low Fat,0.067128641,Soft Drinks,3.74,OUT027,1985,Supermarket Type3,407
DRG49,7.81,Low Fat,0.067592098,Soft Drinks,3.79,OUT045,2002,Supermarket Type1,840
DRG51,12.1,Low Fat,0.019314961,Dairy,2.54,OUT010,1998,Grocery Store,66
DRG51,12.1,Low Fat,0.011604894,Dairy,2.56,OUT017,2007,Supermarket Type1,148
DRG51,12.1,Low Fat,0.011563024,Dairy,2.55,OUT045,2002,Supermarket Type1,231
DRG51,12.1,Low Fat,0.011539622,Dairy,2.52,OUT046,1997,Supermarket Type1,231
DRG51,12.1,Low Fat,0.011557563,Dairy,2.55,OUT049,1999,Supermarket Type1,346
DRH01,17.5,Low Fat,0.098457814,Soft Drinks,2.65,OUT017,2007,Supermarket Type1,307
DRH01,,Low Fat,0.171417316,Soft Drinks,2.67,OUT019,1985,Grocery Store,49
DRH01,,Low Fat,0.097429924,Soft Drinks,2.67,OUT027,1985,Supermarket Type3,459
DRH01,17.5,Low Fat,0.098102581,Soft Drinks,2.67,OUT045,2002,Supermarket Type1,547
DRH01,17.5,Low Fat,0.097904029,Soft Drinks,2.7,OUT046,1997,Supermarket Type1,263
DRH03,17.25,Low Fat,0.05869048,Dairy,1.42,OUT010,1998,Grocery Store,10
DRH03,17.25,low fat,0.035207155,Dairy,1.45,OUT018,2009,Supermarket Type2,150
DRH03,,Low Fat,0.061393095,Dairy,1.42,OUT019,1985,Grocery Store,38
DRH03,17.25,Low Fat,0.035057688,Dairy,1.42,OUT035,2004,Supermarket Type1,28
DRH03,17.25,Low Fat,0.035064318,Dairy,1.43,OUT046,1997,Supermarket Type1,131
DRH03,17.25,low fat,0.035118834,Dairy,1.44,OUT049,1999,Supermarket Type1,94
DRH11,5.98,Low Fat,0.075495088,Hard Drinks,0.86,OUT013,1987,Supermarket Type1,56
DRH11,,Low Fat,0.075192072,Hard Drinks,0.87,OUT027,1985,Supermarket Type3,290
DRH11,5.98,LF,0.075711199,Hard Drinks,0.86,OUT045,2002,Supermarket Type1,38
DRH11,5.98,Low Fat,0.075675438,Hard Drinks,0.83,OUT049,1999,Supermarket Type1,38
DRH13,8.575,Low Fat,0.023866079,Soft Drinks,1.65,OUT013,1987,Supermarket Type1,103
DRH13,8.575,Low Fat,0.023983258,Soft Drinks,1.64,OUT018,2009,Supermarket Type2,103
DRH13,,Low Fat,0.041821227,Soft Drinks,1.66,OUT019,1985,Grocery Store,25
DRH13,8.575,Low Fat,0.023934398,Soft Drinks,1.63,OUT045,2002,Supermarket Type1,103
DRH13,8.575,Low Fat,0.023885957,Soft Drinks,1.65,OUT046,1997,Supermarket Type1,103
DRH15,8.775,Low Fat,0,Dairy,0.71,OUT013,1987,Supermarket Type1,80
DRH15,8.775,Low Fat,0.110359004,Dairy,0.66,OUT018,2009,Supermarket Type2,80
DRH15,,Low Fat,0.19244045,Dairy,0.68,OUT019,1985,Grocery Store,14
DRH15,8.775,Low Fat,0.109911272,Dairy,0.65,OUT046,1997,Supermarket Type1,154
DRH23,14.65,Low Fat,0.170176516,Hard Drinks,0.86,OUT013,1987,Supermarket Type1,91
DRH23,14.65,Low Fat,0.171281641,Hard Drinks,0.84,OUT017,2007,Supermarket Type1,146
DRH23,,Low Fat,0.298205272,Hard Drinks,0.86,OUT019,1985,Grocery Store,18
DRH23,14.65,Low Fat,0.170663661,Hard Drinks,0.87,OUT045,2002,Supermarket Type1,181
DRH23,14.65,Low Fat,0,Hard Drinks,0.85,OUT049,1999,Supermarket Type1,56
DRH25,18.7,Low Fat,0.02442574,Soft Drinks,0.82,OUT010,1998,Grocery Store,7
DRH25,18.7,Low Fat,0.014580886,Soft Drinks,0.78,OUT013,1987,Supermarket Type1,66
DRH25,18.7,Low Fat,0.014675574,Soft Drinks,0.79,OUT017,2007,Supermarket Type1,99
DRH25,,Low Fat,0.014522363,Soft Drinks,0.78,OUT027,1985,Supermarket Type3,136
DRH25,18.7,Low Fat,0,Soft Drinks,0.81,OUT035,2004,Supermarket Type1,47
DRH25,18.7,Low Fat,0.014622625,Soft Drinks,0.81,OUT045,2002,Supermarket Type1,115
DRH36,16.2,Low Fat,0,Soft Drinks,1.14,OUT013,1987,Supermarket Type1,209
DRH36,16.2,Low Fat,0.033568871,Soft Drinks,1.16,OUT017,2007,Supermarket Type1,239
DRH36,,Low Fat,0.058444176,Soft Drinks,1.13,OUT019,1985,Grocery Store,27
DRH36,16.2,Low Fat,0.033373748,Soft Drinks,1.15,OUT035,2004,Supermarket Type1,100
DRH36,16.2,Low Fat,0.033447756,Soft Drinks,1.14,OUT045,2002,Supermarket Type1,100
DRH36,16.2,Low Fat,0.03338006,Soft Drinks,1.15,OUT046,1997,Supermarket Type1,156
DRH37,17.6,Low Fat,0.041581725,Soft Drinks,2.52,OUT013,1987,Supermarket Type1,387
DRH37,17.6,Low Fat,0.041851756,Soft Drinks,2.51,OUT017,2007,Supermarket Type1,351
DRH37,,Low Fat,0.072864869,Soft Drinks,2.55,OUT019,1985,Grocery Store,100
DRH37,17.6,Low Fat,0.041608488,Soft Drinks,2.55,OUT035,2004,Supermarket Type1,185
DRH37,17.6,Low Fat,0.041700756,Soft Drinks,2.54,OUT045,2002,Supermarket Type1,259
DRH37,17.6,Low Fat,0.041681059,Soft Drinks,2.53,OUT049,1999,Supermarket Type1,149
DRH39,20.7,Low Fat,0.09261307,Dairy,1.18,OUT013,1987,Supermarket Type1,31
DRH39,20.7,Low Fat,0.093214498,Dairy,1.15,OUT017,2007,Supermarket Type1,215
DRH39,,low fat,0,Dairy,1.17,OUT019,1985,Grocery Store,16
DRH39,,Low Fat,0.092241348,Dairy,1.17,OUT027,1985,Supermarket Type3,245
DRH39,20.7,Low Fat,0,Dairy,1.21,OUT046,1997,Supermarket Type1,161
DRH39,20.7,Low Fat,0.092834313,Dairy,1.2,OUT049,1999,Supermarket Type1,222
DRH49,19.7,Low Fat,0.024635077,Soft Drinks,1.3,OUT013,1987,Supermarket Type1,116
DRH49,19.7,Low Fat,0.024756031,Soft Drinks,1.3,OUT018,2009,Supermarket Type2,27
DRH49,,Low Fat,0.043168763,Soft Drinks,1.28,OUT019,1985,Grocery Store,19
DRH49,19.7,Low Fat,0.024655594,Soft Drinks,1.3,OUT046,1997,Supermarket Type1,81
DRH51,17.6,Low Fat,0.097135675,Dairy,1.38,OUT013,1987,Supermarket Type1,132
DRH51,,Low Fat,0.170213676,Dairy,1.38,OUT019,1985,Grocery Store,18
DRH51,,Low Fat,0,Dairy,1.38,OUT027,1985,Supermarket Type3,211
DRH51,17.6,Low Fat,0.097198194,Dairy,1.39,OUT035,2004,Supermarket Type1,36
DRH51,17.6,Low Fat,0.097367722,Dairy,1.38,OUT049,1999,Supermarket Type1,88
DRH59,10.8,LF,0.097805615,Hard Drinks,1.14,OUT010,1998,Grocery Store,10
DRH59,10.8,Low Fat,0.05843345,Hard Drinks,1.16,OUT046,1997,Supermarket Type1,113
DRH59,10.8,low fat,0,Hard Drinks,1.12,OUT049,1999,Supermarket Type1,81
DRI01,7.97,Low Fat,0.057667173,Soft Drinks,2.66,OUT010,1998,Grocery Store,60
DRI01,7.97,Low Fat,0.034424278,Soft Drinks,2.65,OUT013,1987,Supermarket Type1,228
DRI01,7.97,Low Fat,0.034647829,Soft Drinks,2.64,OUT017,2007,Supermarket Type1,343
DRI01,7.97,Low Fat,0,Soft Drinks,2.65,OUT018,2009,Supermarket Type2,570
DRI01,,Low Fat,0.034286109,Soft Drinks,2.67,OUT027,1985,Supermarket Type3,550
DRI01,7.97,Low Fat,0,Soft Drinks,2.68,OUT045,2002,Supermarket Type1,276
DRI01,7.97,Low Fat,0.034452949,Soft Drinks,2.69,OUT046,1997,Supermarket Type1,285
DRI03,6.03,Low Fat,0.0226848,Dairy,2.75,OUT013,1987,Supermarket Type1,461
DRI03,6.03,Low Fat,0.022832115,Dairy,2.73,OUT017,2007,Supermarket Type1,142
DRI03,6.03,Low Fat,0.022796178,Dairy,2.75,OUT018,2009,Supermarket Type2,142
DRI03,,Low Fat,0.039751236,Dairy,2.73,OUT019,1985,Grocery Store,71
DRI03,,Low Fat,0,Dairy,2.7,OUT027,1985,Supermarket Type3,372
DRI03,6.03,Low Fat,0.0226994,Dairy,2.72,OUT035,2004,Supermarket Type1,425
DRI03,6.03,Low Fat,0.022703693,Dairy,2.74,OUT046,1997,Supermarket Type1,479
DRI03,6.03,Low Fat,0,Dairy,2.7,OUT049,1999,Supermarket Type1,160
DRI11,8.26,Low Fat,0.057585723,Hard Drinks,1.76,OUT010,1998,Grocery Store,14
DRI11,8.26,Low Fat,0.034544435,Hard Drinks,1.79,OUT018,2009,Supermarket Type2,134
DRI11,,Low Fat,0.060237465,Hard Drinks,1.79,OUT019,1985,Grocery Store,39
DRI11,,Low Fat,0.034237682,Hard Drinks,1.75,OUT027,1985,Supermarket Type3,243
DRI11,8.26,Low Fat,0.034397781,Hard Drinks,1.79,OUT035,2004,Supermarket Type1,219
DRI11,8.26,Low Fat,0.03447406,Hard Drinks,1.81,OUT045,2002,Supermarket Type1,171
DRI11,8.26,Low Fat,0.034457776,Hard Drinks,1.75,OUT049,1999,Supermarket Type1,219
DRI13,15.35,Low Fat,0.020310046,Soft Drinks,3.36,OUT013,1987,Supermarket Type1,322
DRI13,15.35,Low Fat,0.020441939,Soft Drinks,3.34,OUT017,2007,Supermarket Type1,576
DRI13,15.35,Low Fat,0.020409765,Soft Drinks,3.37,OUT018,2009,Supermarket Type2,254
DRI13,15.35,Low Fat,0.020326962,Soft Drinks,3.34,OUT046,1997,Supermarket Type1,185
DRI23,18.85,Low Fat,0.137972993,Hard Drinks,2.45,OUT017,2007,Supermarket Type1,176
DRI23,18.85,Low Fat,0.137755834,Hard Drinks,2.5,OUT018,2009,Supermarket Type2,426
DRI23,,Low Fat,0.136532569,Hard Drinks,2.46,OUT027,1985,Supermarket Type3,349
DRI23,18.85,Low Fat,0,Hard Drinks,2.5,OUT035,2004,Supermarket Type1,321
DRI23,18.85,Low Fat,0.13747519,Hard Drinks,2.45,OUT045,2002,Supermarket Type1,407
DRI23,18.85,Low Fat,0.137410256,Hard Drinks,2.5,OUT049,1999,Supermarket Type1,195
DRI25,19.6,Low Fat,0.056744064,Soft Drinks,0.86,OUT010,1998,Grocery Store,20
DRI25,19.6,Low Fat,0.03387323,Soft Drinks,0.87,OUT013,1987,Supermarket Type1,92
DRI25,19.6,LF,0.034093203,Soft Drinks,0.88,OUT017,2007,Supermarket Type1,165
DRI25,,Low Fat,0.033737273,Soft Drinks,0.88,OUT027,1985,Supermarket Type3,68
DRI25,19.6,Low Fat,0.033970195,Soft Drinks,0.85,OUT045,2002,Supermarket Type1,153
DRI25,19.6,Low Fat,0.033901442,Soft Drinks,0.87,OUT046,1997,Supermarket Type1,86
DRI25,19.6,Low Fat,0.03395415,Soft Drinks,0.87,OUT049,1999,Supermarket Type1,86
DRI37,15.85,Low Fat,0.180096791,Soft Drinks,0.89,OUT010,1998,Grocery Store,17
DRI37,15.85,Low Fat,0.108206497,Soft Drinks,0.9,OUT017,2007,Supermarket Type1,61
DRI37,15.85,Low Fat,0.108036187,Soft Drinks,0.89,OUT018,2009,Supermarket Type2,91
DRI37,,Low Fat,0.107076832,Soft Drinks,0.91,OUT027,1985,Supermarket Type3,165
DRI37,15.85,Low Fat,0.107597879,Soft Drinks,0.91,OUT046,1997,Supermarket Type1,76
DRI37,15.85,Low Fat,0.107765165,Soft Drinks,0.92,OUT049,1999,Supermarket Type1,91
DRI39,13.8,Low Fat,0.162462044,Dairy,0.87,OUT010,1998,Grocery Store,23
DRI39,13.8,Low Fat,0.097611115,Dairy,0.85,OUT017,2007,Supermarket Type1,68
DRI39,13.8,LF,0.097457483,Dairy,0.86,OUT018,2009,Supermarket Type2,102
DRI39,,Low Fat,0.096592065,Dairy,0.85,OUT027,1985,Supermarket Type3,312
DRI39,13.8,Low Fat,0.097043739,Dairy,0.89,OUT035,2004,Supermarket Type1,136
DRI47,14.7,Low Fat,0.035016091,Hard Drinks,2.23,OUT010,1998,Grocery Store,47
DRI47,14.7,Low Fat,0.02090277,Hard Drinks,2.23,OUT013,1987,Supermarket Type1,342
DRI47,14.7,Low Fat,0.021005399,Hard Drinks,2.23,OUT018,2009,Supermarket Type2,268
DRI47,14.7,Low Fat,0.020916223,Hard Drinks,2.19,OUT035,2004,Supermarket Type1,193
DRI47,14.7,Low Fat,0.020920179,Hard Drinks,2.22,OUT046,1997,Supermarket Type1,312
DRI47,14.7,Low Fat,0.020952705,Hard Drinks,2.22,OUT049,1999,Supermarket Type1,253
DRI49,14.15,Low Fat,0.184254826,Soft Drinks,1.27,OUT018,2009,Supermarket Type2,173
DRI49,14.15,Low Fat,0.183472595,Soft Drinks,1.27,OUT035,2004,Supermarket Type1,231
DRI49,14.15,Low Fat,0.183879453,Soft Drinks,1.28,OUT045,2002,Supermarket Type1,242
DRI49,14.15,Low Fat,0.183507295,Soft Drinks,1.27,OUT046,1997,Supermarket Type1,162
DRI51,17.25,Low Fat,0.070703828,Dairy,2.63,OUT010,1998,Grocery Store,35
DRI51,17.25,Low Fat,0.042480566,Dairy,2.68,OUT017,2007,Supermarket Type1,241
DRI51,17.25,Low Fat,0.042413704,Dairy,2.67,OUT018,2009,Supermarket Type2,447
DRI51,,Low Fat,0.042037073,Dairy,2.66,OUT027,1985,Supermarket Type3,619
DRI51,17.25,Low Fat,0.042233642,Dairy,2.67,OUT035,2004,Supermarket Type1,207
DRI51,17.25,LF,0,Dairy,2.65,OUT045,2002,Supermarket Type1,464
DRI59,9.5,Low Fat,0.041065647,Hard Drinks,3.45,OUT017,2007,Supermarket Type1,499
DRI59,,Low Fat,0.040636926,Hard Drinks,3.46,OUT027,1985,Supermarket Type3,476
DRJ01,6.135,Low Fat,0.192540665,Soft Drinks,2.47,OUT010,1998,Grocery Store,48
DRJ01,6.135,low fat,0.115500999,Soft Drinks,2.49,OUT018,2009,Supermarket Type2,85
DRJ01,,Low Fat,0.114475357,Soft Drinks,2.48,OUT027,1985,Supermarket Type3,292
DRJ01,6.135,Low Fat,0.115010655,Soft Drinks,2.49,OUT035,2004,Supermarket Type1,167
DRJ01,6.135,Low Fat,0.115265695,Soft Drinks,2.48,OUT045,2002,Supermarket Type1,272
DRJ01,6.135,Low Fat,0.115032406,Soft Drinks,2.48,OUT046,1997,Supermarket Type1,167
DRJ11,9.5,Low Fat,0.142425145,Hard Drinks,2.93,OUT010,1998,Grocery Store,93
DRJ11,9.5,Low Fat,0.085020342,Hard Drinks,2.91,OUT013,1987,Supermarket Type1,193
DRJ11,9.5,Low Fat,0,Hard Drinks,2.92,OUT017,2007,Supermarket Type1,133
DRJ11,9.5,Low Fat,0.085437778,Hard Drinks,2.91,OUT018,2009,Supermarket Type2,407
DRJ11,9.5,Low Fat,0.085075063,Hard Drinks,2.92,OUT035,2004,Supermarket Type1,449
DRJ11,9.5,Low Fat,0,Hard Drinks,2.95,OUT045,2002,Supermarket Type1,303
DRJ11,9.5,Low Fat,0.085223447,Hard Drinks,2.92,OUT049,1999,Supermarket Type1,684
DRJ13,12.65,Low Fat,0.105265475,Soft Drinks,2.47,OUT010,1998,Grocery Store,123
DRJ13,12.65,Low Fat,0.062837968,Soft Drinks,2.49,OUT013,1987,Supermarket Type1,283
DRJ13,12.65,Low Fat,0.063246037,Soft Drinks,2.46,OUT017,2007,Supermarket Type1,283
DRJ13,12.65,Low Fat,0.063146492,Soft Drinks,2.46,OUT018,2009,Supermarket Type2,114
DRJ13,12.65,Low Fat,0.062878412,Soft Drinks,2.48,OUT035,2004,Supermarket Type1,510
DRJ13,12.65,LF,0.063017847,Soft Drinks,2.45,OUT045,2002,Supermarket Type1,245
DRJ23,18.35,Low Fat,0.069745165,Hard Drinks,2.94,OUT010,1998,Grocery Store,42
DRJ23,18.35,Low Fat,0.041634206,Hard Drinks,2.9,OUT013,1987,Supermarket Type1,403
DRJ23,18.35,Low Fat,0.041904578,Hard Drinks,2.9,OUT017,2007,Supermarket Type1,443
DRJ23,,Low Fat,0,Hard Drinks,2.9,OUT027,1985,Supermarket Type3,322
DRJ23,18.35,Low Fat,0.041753387,Hard Drinks,2.9,OUT045,2002,Supermarket Type1,302
DRJ24,11.8,Low Fat,0.189689886,Soft Drinks,2.84,OUT010,1998,Grocery Store,53
DRJ24,11.8,Low Fat,0.113234914,Soft Drinks,2.88,OUT013,1987,Supermarket Type1,693
DRJ24,11.8,Low Fat,0.11397026,Soft Drinks,2.86,OUT017,2007,Supermarket Type1,336
DRJ24,11.8,Low Fat,0.113790879,Soft Drinks,2.86,OUT018,2009,Supermarket Type2,48
DRJ24,,Low Fat,0.198424841,Soft Drinks,2.86,OUT019,1985,Grocery Store,54
DRJ24,11.8,Low Fat,0.113307794,Soft Drinks,2.89,OUT035,2004,Supermarket Type1,240
DRJ24,11.8,Low Fat,0.113559058,Soft Drinks,2.84,OUT045,2002,Supermarket Type1,240
DRJ24,11.8,Low Fat,0.11350542,Soft Drinks,2.88,OUT049,1999,Supermarket Type1,383
DRJ25,14.6,Low Fat,0.151419185,Soft Drinks,0.78,OUT017,2007,Supermarket Type1,142
DRJ25,14.6,Low Fat,0.151180862,Soft Drinks,0.74,OUT018,2009,Supermarket Type2,62
DRJ25,14.6,Low Fat,0.150872868,Soft Drinks,0.74,OUT045,2002,Supermarket Type1,189
DRJ25,14.6,Low Fat,0.150801606,Soft Drinks,0.76,OUT049,1999,Supermarket Type1,169
DRJ35,10.1,Low Fat,0.046545786,Hard Drinks,0.93,OUT013,1987,Supermarket Type1,53
DRJ35,10.1,Low Fat,0.046848053,Hard Drinks,0.94,OUT017,2007,Supermarket Type1,40
DRJ35,10.1,Low Fat,0.046584552,Hard Drinks,0.95,OUT046,1997,Supermarket Type1,137
DRJ37,10.8,Low Fat,0.061446997,Soft Drinks,2.32,OUT017,2007,Supermarket Type1,339
DRJ37,,Low Fat,0.060805497,Soft Drinks,2.33,OUT027,1985,Supermarket Type3,391
DRJ37,10.8,Low Fat,0.061101383,Soft Drinks,2.34,OUT046,1997,Supermarket Type1,303
DRJ39,20.25,Low Fat,0.036295834,Dairy,3.36,OUT013,1987,Supermarket Type1,110
DRJ39,20.25,Low Fat,0.036474041,Dairy,3.37,OUT018,2009,Supermarket Type2,241
DRJ39,,Low Fat,0.036150153,Dairy,3.39,OUT027,1985,Supermarket Type3,570
DRJ39,20.25,Low Fat,0.036319195,Dairy,3.38,OUT035,2004,Supermarket Type1,504
DRJ39,20.25,Low Fat,0.036399734,Dairy,3.38,OUT045,2002,Supermarket Type1,833
DRJ39,20.25,Low Fat,0.036326064,Dairy,3.4,OUT046,1997,Supermarket Type1,307
DRJ47,18.25,Low Fat,0.04421348,Hard Drinks,2.68,OUT013,1987,Supermarket Type1,111
DRJ47,18.25,Low Fat,0.044430561,Hard Drinks,2.69,OUT018,2009,Supermarket Type2,278
DRJ47,,Low Fat,0.04403602,Hard Drinks,2.67,OUT027,1985,Supermarket Type3,721
DRJ47,18.25,Low Fat,0.044250304,Hard Drinks,2.7,OUT046,1997,Supermarket Type1,260
DRJ49,6.865,Low Fat,0,Soft Drinks,2.01,OUT013,1987,Supermarket Type1,233
DRJ49,6.865,Low Fat,0.014072399,Soft Drinks,1.97,OUT017,2007,Supermarket Type1,175
DRJ49,6.865,Low Fat,0.01405025,Soft Drinks,1.99,OUT018,2009,Supermarket Type2,175
DRJ49,6.865,Low Fat,0.013990601,Soft Drinks,1.97,OUT035,2004,Supermarket Type1,297
DRJ49,6.865,Low Fat,0.014021626,Soft Drinks,1.96,OUT045,2002,Supermarket Type1,136
DRJ51,14.1,Low Fat,0.087920675,Dairy,3.52,OUT013,1987,Supermarket Type1,116
DRJ51,14.1,Low Fat,0.08849163,Dairy,3.56,OUT017,2007,Supermarket Type1,761
DRJ51,14.1,Low Fat,0.087977262,Dairy,3.53,OUT035,2004,Supermarket Type1,323
DRJ51,14.1,Low Fat,0.088172355,Dairy,3.58,OUT045,2002,Supermarket Type1,415
DRJ51,14.1,Low Fat,0,Dairy,3.58,OUT049,1999,Supermarket Type1,185
DRJ59,11.65,Low Fat,0.03242518,Hard Drinks,0.6,OUT010,1998,Grocery Store,9
DRJ59,11.65,low fat,0.019356132,Hard Drinks,0.61,OUT013,1987,Supermarket Type1,32
DRJ59,,Low Fat,0,Hard Drinks,0.61,OUT027,1985,Supermarket Type3,105
DRJ59,11.65,Low Fat,0.01941154,Hard Drinks,0.63,OUT045,2002,Supermarket Type1,53
DRJ59,11.65,Low Fat,0.019372253,Hard Drinks,0.63,OUT046,1997,Supermarket Type1,32
DRJ59,11.65,Low Fat,0.019402371,Hard Drinks,0.6,OUT049,1999,Supermarket Type1,60
